Time,Input_I,LIF_V,Izh_V,LIF_Spike,Izh_Spike
91.2000,20.0000,-51.7043,-28.6752,0,0
91.3000,20.0000,-51.1702,-23.8280,0,0
91.4000,20.0000,-50.6468,-17.5738,0,0
91.5000,20.0000,-50.1339,-9.2270,0,0
91.6000,20.0000,30.0000,2.3992,1,0
91.7000,20.0000,-64.2000,19.5215,0,0
91.8000,20.0000,-63.4160,30.0000,0,1
91.9000,20.0000,-62.6477,-65.5007,0,0
92.0000,20.0000,-61.8947,-65.9860,0,0
92.1000,20.0000,-61.1568,-66.4544,0,0
92.2000,20.0000,-60.4337,-66.9043,0,0
92.3000,20.0000,-59.7250,-67.3348,0,0
92.4000,20.0000,-59.0305,-67.7449,0,0
92.5000,20.0000,-58.3499,-68.1340,0,0
92.6000,20.0000,-57.6829,-68.5017,0,0
92.7000,20.0000,-57.0292,-68.8479,0,0
92.8000,20.0000,-56.3887,-69.1725,0,0
92.9000,20.0000,-55.7609,-69.4757,0,0
93.0000,20.0000,-55.1457,-69.7579,0,0
93.1000,20.0000,-54.5428,-70.0195,0,0
93.2000,20.0000,-53.9519,-70.2612,0,0
93.3000,20.0000,-53.3729,-70.4836,0,0
93.4000,20.0000,-52.8054,-70.6875,0,0
93.5000,20.0000,-52.2493,-70.8738,0,0
93.6000,20.0000,-51.7043,-71.0432,0,0
93.7000,20.0000,-51.1702,-71.1967,0,0
93.8000,20.0000,-50.6468,-71.3351,0,0
93.9000,20.0000,-50.1339,-71.4593,0,0
94.0000,20.0000,30.0000,-71.5702,1,0
94.1000,20.0000,-64.2000,-71.6686,0,0
94.2000,20.0000,-63.4160,-71.7554,0,0
94.3000,20.0000,-62.6477,-71.8313,0,0
94.4000,20.0000,-61.8947,-71.8972,0,0
94.5000,20.0000,-61.1568,-71.9536,0,0
94.6000,20.0000,-60.4337,-72.0013,0,0
94.7000,20.0000,-59.7250,-72.0410,0,0
94.8000,20.0000,-59.0305,-72.0732,0,0
94.9000,20.0000,-58.3499,-72.0986,0,0
95.0000,20.0000,-57.6829,-72.1176,0,0
95.1000,20.0000,-57.0292,-72.1307,0,0
95.2000,20.0000,-56.3887,-72.1384,0,0
95.3000,20.0000,-55.7609,-72.1411,0,0
95.4000,20.0000,-55.1457,-72.1392,0,0
95.5000,20.0000,-54.5428,-72.1331,0,0
95.6000,20.0000,-53.9519,-72.1231,0,0
95.7000,20.0000,-53.3729,-72.1095,0,0
95.8000,20.0000,-52.8054,-72.0926,0,0
95.9000,20.0000,-52.2493,-72.0727,0,0
96.0000,20.0000,-51.7043,-72.0499,0,0
96.1000,20.0000,-51.1702,-72.0246,0,0
96.2000,20.0000,-50.6468,-71.9969,0,0
96.3000,20.0000,-50.1339,-71.9670,0,0
96.4000,20.0000,30.0000,-71.9351,1,0
96.5000,20.0000,-64.2000,-71.9013,0,0
96.6000,20.0000,-63.4160,-71.8658,0,0
96.7000,20.0000,-62.6477,-71.8287,0,0
96.8000,20.0000,-61.8947,-71.7901,0,0
96.9000,20.0000,-61.1568,-71.7502,0,0
97.0000,20.0000,-60.4337,-71.7089,0,0
97.1000,20.0000,-59.7250,-71.6665,0,0
97.2000,20.0000,-59.0305,-71.6230,0,0
97.3000,20.0000,-58.3499,-71.5785,0,0
97.4000,20.0000,-57.6829,-71.5331,0,0
97.5000,20.0000,-57.0292,-71.4867,0,0
97.6000,20.0000,-56.3887,-71.4395,0,0
97.7000,20.0000,-55.7609,-71.3916,0,0
97.8000,20.0000,-55.1457,-71.3429,0,0
97.9000,20.0000,-54.5428,-71.2935,0,0
98.0000,20.0000,-53.9519,-71.2435,0,0
98.1000,20.0000,-53.3729,-71.1928,0,0
98.2000,20.0000,-52.8054,-71.1416,0,0
98.3000,20.0000,-52.2493,-71.0898,0,0
98.4000,20.0000,-51.7043,-71.0376,0,0
98.5000,20.0000,-51.1702,-70.9848,0,0
98.6000,20.0000,-50.6468,-70.9315,0,0
98.7000,20.0000,-50.1339,-70.8778,0,0
98.8000,20.0000,30.0000,-70.8237,1,0
98.9000,20.0000,-64.2000,-70.7691,0,0
99.0000,20.0000,-63.4160,-70.7141,0,0
99.1000,20.0000,-62.6477,-70.6587,0,0
99.2000,20.0000,-61.8947,-70.6030,0,0
99.3000,20.0000,-61.1568,-70.5469,0,0
99.4000,20.0000,-60.4337,-70.4904,0,0
99.5000,20.0000,-59.7250,-70.4335,0,0
99.6000,20.0000,-59.0305,-70.3764,0,0
99.7000,20.0000,-58.3499,-70.3188,0,0
99.8000,20.0000,-57.6829,-70.2610,0,0
99.9000,20.0000,-57.0292,-70.2028,0,0
100.0000,20.0000,-56.3887,-70.1443,0,0
100.1000,20.0000,-55.7609,-70.0854,0,0
100.2000,20.0000,-55.1457,-70.0263,0,0
100.3000,20.0000,-54.5428,-69.9668,0,0
100.4000,20.0000,-53.9519,-69.9070,0,0
100.5000,20.0000,-53.3729,-69.8469,0,0
100.6000,20.0000,-52.8054,-69.7864,0,0
100.7000,20.0000,-52.2493,-69.7257,0,0
100.8000,20.0000,-51.7043,-69.6646,0,0
100.9000,20.0000,-51.1702,-69.6032,0,0
101.0000,20.0000,-50.6468,-69.5415,0,0
101.1000,20.0000,-50.1339,-69.4795,0,0
101.2000,20.0000,30.0000,-69.4171,1,0
101.3000,20.0000,-64.2000,-69.3545,0,0
101.4000,20.0000,-63.4160,-69.2914,0,0
101.5000,20.0000,-62.6477,-69.2281,0,0
101.6000,20.0000,-61.8947,-69.1644,0,0
101.7000,20.0000,-61.1568,-69.1004,0,0
101.8000,20.0000,-60.4337,-69.0360,0,0
101.9000,20.0000,-59.7250,-68.9713,0,0
102.0000,20.0000,-59.0305,-68.9062,0,0
102.1000,20.0000,-58.3499,-68.8407,0,0
102.2000,20.0000,-57.6829,-68.7749,0,0
102.3000,20.0000,-57.0292,-68.7087,0,0
102.4000,20.0000,-56.3887,-68.6422,0,0
102.5000,20.0000,-55.7609,-68.5752,0,0
102.6000,20.0000,-55.1457,-68.5079,0,0
102.7000,20.0000,-54.5428,-68.4401,0,0
102.8000,20.0000,-53.9519,-68.3720,0,0
102.9000,20.0000,-53.3729,-68.3034,0,0
103.0000,20.0000,-52.8054,-68.2345,0,0
103.1000,20.0000,-52.2493,-68.1650,0,0
103.2000,20.0000,-51.7043,-68.0952,0,0
103.3000,20.0000,-51.1702,-68.0249,0,0
103.4000,20.0000,-50.6468,-67.9541,0,0
103.5000,20.0000,-50.1339,-67.8829,0,0
103.6000,20.0000,30.0000,-67.8112,1,0
103.7000,20.0000,-64.2000,-67.7390,0,0
103.8000,20.0000,-63.4160,-67.6664,0,0
103.9000,20.0000,-62.6477,-67.5932,0,0
104.0000,20.0000,-61.8947,-67.5195,0,0
104.1000,20.0000,-61.1568,-67.4452,0,0
104.2000,20.0000,-60.4337,-67.3704,0,0
104.3000,20.0000,-59.7250,-67.2951,0,0
104.4000,20.0000,-59.0305,-67.2192,0,0
104.5000,20.0000,-58.3499,-67.1427,0,0
104.6000,20.0000,-57.6829,-67.0656,0,0
104.7000,20.0000,-57.0292,-66.9879,0,0
104.8000,20.0000,-56.3887,-66.9095,0,0
104.9000,20.0000,-55.7609,-66.8305,0,0
105.0000,20.0000,-55.1457,-66.7509,0,0
105.1000,20.0000,-54.5428,-66.6705,0,0
105.2000,20.0000,-53.9519,-66.5895,0,0
105.3000,20.0000,-53.3729,-66.5078,0,0
105.4000,20.0000,-52.8054,-66.4253,0,0
105.5000,20.0000,-52.2493,-66.3420,0,0
105.6000,20.0000,-51.7043,-66.2580,0,0
105.7000,20.0000,-51.1702,-66.1732,0,0
105.8000,20.0000,-50.6468,-66.0876,0,0
105.9000,20.0000,-50.1339,-66.0011,0,0
106.0000,20.0000,30.0000,-65.9137,1,0
106.1000,20.0000,-64.2000,-65.8255,0,0
106.2000,20.0000,-63.4160,-65.7363,0,0
106.3000,20.0000,-62.6477,-65.6462,0,0
106.4000,20.0000,-61.8947,-65.5551,0,0
106.5000,20.0000,-61.1568,-65.4629,0,0
106.6000,20.0000,-60.4337,-65.3698,0,0
106.7000,20.0000,-59.7250,-65.2755,0,0
106.8000,20.0000,-59.0305,-65.1802,0,0
106.9000,20.0000,-58.3499,-65.0836,0,0
107.0000,20.0000,-57.6829,-64.9859,0,0
107.1000,20.0000,-57.0292,-64.8870,0,0
107.2000,20.0000,-56.3887,-64.7868,0,0
107.3000,20.0000,-55.7609,-64.6853,0,0
107.4000,20.0000,-55.1457,-64.5824,0,0
107.5000,20.0000,-54.5428,-64.4781,0,0
107.6000,20.0000,-53.9519,-64.3723,0,0
107.7000,20.0000,-53.3729,-64.2650,0,0
107.8000,20.0000,-52.8054,-64.1562,0,0
107.9000,20.0000,-52.2493,-64.0457,0,0
108.0000,20.0000,-51.7043,-63.9335,0,0
108.1000,20.0000,-51.1702,-63.8195,0,0
108.2000,20.0000,-50.6468,-63.7037,0,0
108.3000,20.0000,-50.1339,-63.5860,0,0
108.4000,20.0000,30.0000,-63.4662,1,0
108.5000,20.0000,-64.2000,-63.3444,0,0
108.6000,20.0000,-63.4160,-63.2204,0,0
108.7000,20.0000,-62.6477,-63.0942,0,0
108.8000,20.0000,-61.8947,-62.9656,0,0
108.9000,20.0000,-61.1568,-62.8345,0,0
109.0000,20.0000,-60.4337,-62.7008,0,0
109.1000,20.0000,-59.7250,-62.5645,0,0
109.2000,20.0000,-59.0305,-62.4252,0,0
109.3000,20.0000,-58.3499,-62.2830,0,0
109.4000,20.0000,-57.6829,-62.1377,0,0
109.5000,20.0000,-57.0292,-61.9891,0,0
109.6000,20.0000,-56.3887,-61.8370,0,0
109.7000,20.0000,-55.7609,-61.6813,0,0
109.8000,20.0000,-55.1457,-61.5217,0,0
109.9000,20.0000,-54.5428,-61.3581,0,0
110.0000,20.0000,-53.9519,-61.1902,0,0
110.1000,20.0000,-53.3729,-61.0178,0,0
110.2000,20.0000,-52.8054,-60.8406,0,0
110.3000,20.0000,-52.2493,-60.6583,0,0
110.4000,20.0000,-51.7043,-60.4706,0,0
110.5000,20.0000,-51.1702,-60.2772,0,0
110.6000,20.0000,-50.6468,-60.0777,0,0
110.7000,20.0000,-50.1339,-59.8717,0,0
110.8000,20.0000,30.0000,-59.6587,1,0
110.9000,20.0000,-64.2000,-59.4383,0,0
111.0000,20.0000,-63.4160,-59.2099,0,0
111.1000,20.0000,-62.6477,-58.9730,0,0
111.2000,20.0000,-61.8947,-58.7269,0,0
111.3000,20.0000,-61.1568,-58.4709,0,0
111.4000,20.0000,-60.4337,-58.2041,0,0
111.5000,20.0000,-59.7250,-57.9259,0,0
111.6000,20.0000,-59.0305,-57.6351,0,0
111.7000,20.0000,-58.3499,-57.3306,0,0
111.8000,20.0000,-57.6829,-57.0113,0,0
111.9000,20.0000,-57.0292,-56.6758,0,0
112.0000,20.0000,-56.3887,-56.3224,0,0
112.1000,20.0000,-55.7609,-55.9496,0,0
112.2000,20.0000,-55.1457,-55.5552,0,0
112.3000,20.0000,-54.5428,-55.1369,0,0
112.4000,20.0000,-53.9519,-54.6922,0,0
112.5000,20.0000,-53.3729,-54.2180,0,0
112.6000,20.0000,-52.8054,-53.7108,0,0
112.7000,20.0000,-52.2493,-53.1666,0,0
112.8000,20.0000,-51.7043,-52.5804,0,0
112.9000,20.0000,-51.1702,-51.9467,0,0
113.0000,20.0000,-50.6468,-51.2588,0,0
113.1000,20.0000,-50.1339,-50.5085,0,0
113.2000,20.0000,30.0000,-49.6862,1,0
113.3000,20.0000,-64.2000,-48.7800,0,0
113.4000,20.0000,-63.4160,-47.7754,0,0
113.5000,20.0000,-62.6477,-46.6543,0,0
113.6000,20.0000,-61.8947,-45.3940,0,0
113.7000,20.0000,-61.1568,-43.9654,0,0
113.8000,20.0000,-60.4337,-42.3311,0,0
113.9000,20.0000,-59.7250,-40.4418,0,0
114.0000,20.0000,-59.0305,-38.2315,0,0
114.1000,20.0000,-58.3499,-35.6098,0,0
114.2000,20.0000,-57.6829,-32.4498,0,0
114.3000,20.0000,-57.0292,-28.5685,0,0
114.4000,20.0000,-56.3887,-23.6923,0,0
114.5000,20.0000,-55.7609,-17.3960,0,0
114.6000,20.0000,-55.1457,-8.9852,0,0
114.7000,20.0000,-54.5428,2.7443,0,0
114.8000,20.0000,-53.9519,20.0463,0,0
114.9000,20.0000,-53.3729,30.0000,0,1
115.0000,20.0000,-52.8054,-65.5008,0,0
115.1000,20.0000,-52.2493,-65.9861,0,0
115.2000,20.0000,-51.7043,-66.4544,0,0
115.3000,20.0000,-51.1702,-66.9044,0,0
115.4000,20.0000,-50.6468,-67.3349,0,0
115.5000,20.0000,-50.1339,-67.7450,0,0
115.6000,20.0000,30.0000,-68.1342,1,0
115.7000,20.0000,-64.2000,-68.5019,0,0
115.8000,20.0000,-63.4160,-68.8481,0,0
115.9000,20.0000,-62.6477,-69.1727,0,0
116.0000,20.0000,-61.8947,-69.4759,0,0
116.1000,20.0000,-61.1568,-69.7581,0,0
116.2000,20.0000,-60.4337,-70.0197,0,0
116.3000,20.0000,-59.7250,-70.2614,0,0
116.4000,20.0000,-59.0305,-70.4839,0,0
116.5000,20.0000,-58.3499,-70.6878,0,0
116.6000,20.0000,-57.6829,-70.8740,0,0
116.7000,20.0000,-57.0292,-71.0435,0,0
116.8000,20.0000,-56.3887,-71.1969,0,0
116.9000,20.0000,-55.7609,-71.3354,0,0
117.0000,20.0000,-55.1457,-71.4596,0,0
117.1000,20.0000,-54.5428,-71.5705,0,0
117.2000,20.0000,-53.9519,-71.6689,0,0
117.3000,20.0000,-53.3729,-71.7557,0,0
117.4000,20.0000,-52.8054,-71.8316,0,0
117.5000,20.0000,-52.2493,-71.8975,0,0
117.6000,20.0000,-51.7043,-71.9539,0,0
117.7000,20.0000,-51.1702,-72.0016,0,0
117.8000,20.0000,-50.6468,-72.0413,0,0
117.9000,20.0000,-50.1339,-72.0736,0,0
118.0000,20.0000,30.0000,-72.0989,1,0
118.1000,20.0000,-64.2000,-72.1179,0,0
118.2000,20.0000,-63.4160,-72.1310,0,0
118.3000,20.0000,-62.6477,-72.1387,0,0
118.4000,20.0000,-61.8947,-72.1414,0,0
118.5000,20.0000,-61.1568,-72.1395,0,0
118.6000,20.0000,-60.4337,-72.1334,0,0
118.7000,20.0000,-59.7250,-72.1234,0,0
118.8000,20.0000,-59.0305,-72.1098,0,0
118.9000,20.0000,-58.3499,-72.0929,0,0
119.0000,20.0000,-57.6829,-72.0730,0,0
119.1000,20.0000,-57.0292,-72.0502,0,0
119.2000,20.0000,-56.3887,-72.0249,0,0
119.3000,20.0000,-55.7609,-71.9972,0,0
119.4000,20.0000,-55.1457,-71.9673,0,0
119.5000,20.0000,-54.5428,-71.9354,0,0
119.6000,20.0000,-53.9519,-71.9016,0,0
119.7000,20.0000,-53.3729,-71.8661,0,0
119.8000,20.0000,-52.8054,-71.8290,0,0
119.9000,20.0000,-52.2493,-71.7904,0,0
120.0000,20.0000,-51.7043,-71.7505,0,0
120.1000,20.0000,-51.1702,-71.7093,0,0
120.2000,20.0000,-50.6468,-71.6669,0,0
120.3000,20.0000,-50.1339,-71.6234,0,0
120.4000,20.0000,30.0000,-71.5788,1,0
120.5000,20.0000,-64.2000,-71.5334,0,0
120.6000,20.0000,-63.4160,-71.4870,0,0
120.7000,20.0000,-62.6477,-71.4398,0,0
120.8000,20.0000,-61.8947,-71.3919,0,0
120.9000,20.0000,-61.1568,-71.3432,0,0
121.0000,20.0000,-60.4337,-71.2938,0,0
121.1000,20.0000,-59.7250,-71.2438,0,0
121.2000,20.0000,-59.0305,-71.1931,0,0
121.3000,20.0000,-58.3499,-71.1419,0,0
121.4000,20.0000,-57.6829,-71.0902,0,0
121.5000,20.0000,-57.0292,-71.0379,0,0
121.6000,20.0000,-56.3887,-70.9851,0,0
121.7000,20.0000,-55.7609,-70.9318,0,0
121.8000,20.0000,-55.1457,-70.8781,0,0
121.9000,20.0000,-54.5428,-70.8240,0,0
122.0000,20.0000,-53.9519,-70.7694,0,0
122.1000,20.0000,-53.3729,-70.7144,0,0
122.2000,20.0000,-52.8054,-70.6590,0,0
122.3000,20.0000,-52.2493,-70.6033,0,0
122.4000,20.0000,-51.7043,-70.5472,0,0
122.5000,20.0000,-51.1702,-70.4907,0,0
122.6000,20.0000,-50.6468,-70.4339,0,0
122.7000,20.0000,-50.1339,-70.3767,0,0
122.8000,20.0000,30.0000,-70.3191,1,0
122.9000,20.0000,-64.2000,-70.2613,0,0
123.0000,20.0000,-63.4160,-70.2031,0,0
123.1000,20.0000,-62.6477,-70.1446,0,0
123.2000,20.0000,-61.8947,-70.0857,0,0
123.3000,20.0000,-61.1568,-70.0266,0,0
123.4000,20.0000,-60.4337,-69.9671,0,0
123.5000,20.0000,-59.7250,-69.9073,0,0
123.6000,20.0000,-59.0305,-69.8472,0,0
123.7000,20.0000,-58.3499,-69.7868,0,0
123.8000,20.0000,-57.6829,-69.7260,0,0
123.9000,20.0000,-57.0292,-69.6649,0,0
124.0000,20.0000,-56.3887,-69.6036,0,0
124.1000,20.0000,-55.7609,-69.5418,0,0
124.2000,20.0000,-55.1457,-69.4798,0,0
124.3000,20.0000,-54.5428,-69.4175,0,0
124.4000,20.0000,-53.9519,-69.3548,0,0
124.5000,20.0000,-53.3729,-69.2918,0,0
124.6000,20.0000,-52.8054,-69.2284,0,0
124.7000,20.0000,-52.2493,-69.1647,0,0
124.8000,20.0000,-51.7043,-69.1007,0,0
124.9000,20.0000,-51.1702,-69.0363,0,0
125.0000,20.0000,-50.6468,-68.9716,0,0
125.1000,20.0000,-50.1339,-68.9065,0,0
125.2000,20.0000,30.0000,-68.8411,1,0
125.3000,20.0000,-64.2000,-68.7753,0,0
125.4000,20.0000,-63.4160,-68.7091,0,0
125.5000,20.0000,-62.6477,-68.6425,0,0
125.6000,20.0000,-61.8947,-68.5756,0,0
125.7000,20.0000,-61.1568,-68.5082,0,0
125.8000,20.0000,-60.4337,-68.4405,0,0
125.9000,20.0000,-59.7250,-68.3724,0,0
126.0000,20.0000,-59.0305,-68.3038,0,0
126.1000,20.0000,-58.3499,-68.2348,0,0
126.2000,20.0000,-57.6829,-68.1654,0,0
126.3000,20.0000,-57.0292,-68.0956,0,0
126.4000,20.0000,-56.3887,-68.0253,0,0
126.5000,20.0000,-55.7609,-67.9545,0,0
126.6000,20.0000,-55.1457,-67.8833,0,0
126.7000,20.0000,-54.5428,-67.8116,0,0
126.8000,20.0000,-53.9519,-67.7394,0,0
126.9000,20.0000,-53.3729,-67.6667,0,0
127.0000,20.0000,-52.8054,-67.5936,0,0
127.1000,20.0000,-52.2493,-67.5199,0,0
127.2000,20.0000,-51.7043,-67.4456,0,0
127.3000,20.0000,-51.1702,-67.3708,0,0
127.4000,20.0000,-50.6468,-67.2955,0,0
127.5000,20.0000,-50.1339,-67.2196,0,0
127.6000,20.0000,30.0000,-67.1431,1,0
127.7000,20.0000,-64.2000,-67.0660,0,0
127.8000,20.0000,-63.4160,-66.9883,0,0
127.9000,20.0000,-62.6477,-66.9099,0,0
128.0000,20.0000,-61.8947,-66.8309,0,0
128.1000,20.0000,-61.1568,-66.7513,0,0
128.2000,20.0000,-60.4337,-66.6710,0,0
128.3000,20.0000,-59.7250,-66.5899,0,0
128.4000,20.0000,-59.0305,-66.5082,0,0
128.5000,20.0000,-58.3499,-66.4257,0,0
128.6000,20.0000,-57.6829,-66.3425,0,0
128.7000,20.0000,-57.0292,-66.2585,0,0
128.8000,20.0000,-56.3887,-66.1736,0,0
128.9000,20.0000,-55.7609,-66.0880,0,0
129.0000,20.0000,-55.1457,-66.0015,0,0
129.1000,20.0000,-54.5428,-65.9142,0,0
129.2000,20.0000,-53.9519,-65.8259,0,0
129.3000,20.0000,-53.3729,-65.7368,0,0
129.4000,20.0000,-52.8054,-65.6466,0,0
129.5000,20.0000,-52.2493,-65.5555,0,0
129.6000,20.0000,-51.7043,-65.4634,0,0
129.7000,20.0000,-51.1702,-65.3702,0,0
129.8000,20.0000,-50.6468,-65.2760,0,0
129.9000,20.0000,-50.1339,-65.1806,0,0
130.0000,20.0000,30.0000,-65.0841,1,0
130.1000,20.0000,-64.2000,-64.9865,0,0
130.2000,20.0000,-63.4160,-64.8875,0,0
130.3000,20.0000,-62.6477,-64.7873,0,0
130.4000,20.0000,-61.8947,-64.6858,0,0
130.5000,20.0000,-61.1568,-64.5829,0,0
130.6000,20.0000,-60.4337,-64.4786,0,0
130.7000,20.0000,-59.7250,-64.3729,0,0
130.8000,20.0000,-59.0305,-64.2656,0,0
130.9000,20.0000,-58.3499,-64.1568,0,0
131.0000,20.0000,-57.6829,-64.0463,0,0
131.1000,20.0000,-57.0292,-63.9341,0,0
131.2000,20.0000,-56.3887,-63.8201,0,0
131.3000,20.0000,-55.7609,-63.7043,0,0
131.4000,20.0000,-55.1457,-63.5866,0,0
131.5000,20.0000,-54.5428,-63.4669,0,0
131.6000,20.0000,-53.9519,-63.3451,0,0
131.7000,20.0000,-53.3729,-63.2211,0,0
131.8000,20.0000,-52.8054,-63.0949,0,0
131.9000,20.0000,-52.2493,-62.9663,0,0
132.0000,20.0000,-51.7043,-62.8352,0,0
132.1000,20.0000,-51.1702,-62.7016,0,0
132.2000,20.0000,-50.6468,-62.5652,0,0
132.3000,20.0000,-50.1339,-62.4260,0,0
132.4000,20.0000,30.0000,-62.2838,1,0
132.5000,20.0000,-64.2000,-62.1385,0,0
132.6000,20.0000,-63.4160,-61.9899,0,0
132.7000,20.0000,-62.6477,-61.8378,0,0
132.8000,20.0000,-61.8947,-61.6821,0,0
132.9000,20.0000,-61.1568,-61.5226,0,0
133.0000,20.0000,-60.4337,-61.3590,0,0
133.1000,20.0000,-59.7250,-61.1911,0,0
133.2000,20.0000,-59.0305,-61.0187,0,0
133.3000,20.0000,-58.3499,-60.8416,0,0
133.4000,20.0000,-57.6829,-60.6593,0,0
133.5000,20.0000,-57.0292,-60.4717,0,0
133.6000,20.0000,-56.3887,-60.2783,0,0
133.7000,20.0000,-55.7609,-60.0788,0,0
133.8000,20.0000,-55.1457,-59.8728,0,0
133.9000,20.0000,-54.5428,-59.6599,0,0
134.0000,20.0000,-53.9519,-59.4395,0,0
134.1000,20.0000,-53.3729,-59.2112,0,0
134.2000,20.0000,-52.8054,-58.9743,0,0
134.3000,20.0000,-52.2493,-58.7282,0,0
134.4000,20.0000,-51.7043,-58.4723,0,0
134.5000,20.0000,-51.1702,-58.2056,0,0
134.6000,20.0000,-50.6468,-57.9274,0,0
134.7000,20.0000,-50.1339,-57.6367,0,0
134.8000,20.0000,30.0000,-57.3323,1,0
134.9000,20.0000,-64.2000,-57.0131,0,0
135.0000,20.0000,-63.4160,-56.6776,0,0
135.1000,20.0000,-62.6477,-56.3244,0,0
135.2000,20.0000,-61.8947,-55.9516,0,0
135.3000,20.0000,-61.1568,-55.5573,0,0
135.4000,20.0000,-60.4337,-55.1392,0,0
135.5000,20.0000,-59.7250,-54.6947,0,0
135.6000,20.0000,-59.0305,-54.2207,0,0
135.7000,20.0000,-58.3499,-53.7137,0,0
135.8000,20.0000,-57.6829,-53.1696,0,0
135.9000,20.0000,-57.0292,-52.5837,0,0
136.0000,20.0000,-56.3887,-51.9503,0,0
136.1000,20.0000,-55.7609,-51.2626,0,0
136.2000,20.0000,-55.1457,-50.5127,0,0
136.3000,20.0000,-54.5428,-49.6908,0,0
136.4000,20.0000,-53.9519,-48.7851,0,0
136.5000,20.0000,-53.3729,-47.7811,0,0
136.6000,20.0000,-52.8054,-46.6607,0,0
136.7000,20.0000,-52.2493,-45.4011,0,0
136.8000,20.0000,-51.7043,-43.9736,0,0
136.9000,20.0000,-51.1702,-42.3405,0,0
137.0000,20.0000,-50.6468,-40.4528,0,0
137.1000,20.0000,-50.1339,-38.2444,0,0
137.2000,20.0000,30.0000,-35.6252,1,0
137.3000,20.0000,-64.2000,-32.4686,0,0
137.4000,20.0000,-63.4160,-28.5917,0,0
137.5000,20.0000,-62.6477,-23.7219,0,0
137.6000,20.0000,-61.8947,-17.4348,0,0
137.7000,20.0000,-61.1568,-9.0380,0,0
137.8000,20.0000,-60.4337,2.6690,0,0
137.9000,20.0000,-59.7250,19.9317,0,0
138.0000,20.0000,-59.0305,30.0000,0,1
138.1000,20.0000,-58.3499,-65.5007,0,0
138.2000,20.0000,-57.6829,-65.9861,0,0
138.3000,20.0000,-57.0292,-66.4544,0,0
138.4000,20.0000,-56.3887,-66.9044,0,0
138.5000,20.0000,-55.7609,-67.3348,0,0
138.6000,20.0000,-55.1457,-67.7450,0,0
138.7000,20.0000,-54.5428,-68.1341,0,0
138.8000,20.0000,-53.9519,-68.5019,0,0
138.9000,20.0000,-53.3729,-68.8481,0,0
139.0000,20.0000,-52.8054,-69.1727,0,0
139.1000,20.0000,-52.2493,-69.4759,0,0
139.2000,20.0000,-51.7043,-69.7581,0,0
139.3000,20.0000,-51.1702,-70.0197,0,0
139.4000,20.0000,-50.6468,-70.2614,0,0
139.5000,20.0000,-50.1339,-70.4838,0,0
139.6000,20.0000,30.0000,-70.6877,1,0
139.7000,20.0000,-64.2000,-70.8740,0,0
139.8000,20.0000,-63.4160,-71.0434,0,0
139.9000,20.0000,-62.6477,-71.1969,0,0
140.0000,20.0000,-61.8947,-71.3353,0,0
140.1000,20.0000,-61.1568,-71.4595,0,0
140.2000,20.0000,-60.4337,-71.5704,0,0
140.3000,20.0000,-59.7250,-71.6689,0,0
140.4000,20.0000,-59.0305,-71.7557,0,0
140.5000,20.0000,-58.3499,-71.8316,0,0
140.6000,20.0000,-57.6829,-71.8974,0,0
140.7000,20.0000,-57.0292,-71.9538,0,0
140.8000,20.0000,-56.3887,-72.0016,0,0
140.9000,20.0000,-55.7609,-72.0413,0,0
141.0000,20.0000,-55.1457,-72.0735,0,0
141.1000,20.0000,-54.5428,-72.0988,0,0
141.2000,20.0000,-53.9519,-72.1178,0,0
141.3000,20.0000,-53.3729,-72.1309,0,0
141.4000,20.0000,-52.8054,-72.1386,0,0
141.5000,20.0000,-52.2493,-72.1413,0,0
141.6000,20.0000,-51.7043,-72.1395,0,0
141.7000,20.0000,-51.1702,-72.1333,0,0
141.8000,20.0000,-50.6468,-72.1233,0,0
141.9000,20.0000,-50.1339,-72.1098,0,0
142.0000,20.0000,30.0000,-72.0929,1,0
142.1000,20.0000,-64.2000,-72.0729,0,0
142.2000,20.0000,-63.4160,-72.0502,0,0
142.3000,20.0000,-62.6477,-72.0249,0,0
142.4000,20.0000,-61.8947,-71.9972,0,0
142.5000,20.0000,-61.1568,-71.9673,0,0
142.6000,20.0000,-60.4337,-71.9354,0,0
142.7000,20.0000,-59.7250,-71.9016,0,0
142.8000,20.0000,-59.0305,-71.8661,0,0
142.9000,20.0000,-58.3499,-71.8290,0,0
143.0000,20.0000,-57.6829,-71.7904,0,0
143.1000,20.0000,-57.0292,-71.7504,0,0
143.2000,20.0000,-56.3887,-71.7092,0,0
143.3000,20.0000,-55.7609,-71.6668,0,0
143.4000,20.0000,-55.1457,-71.6233,0,0
143.5000,20.0000,-54.5428,-71.5788,0,0
143.6000,20.0000,-53.9519,-71.5333,0,0
143.7000,20.0000,-53.3729,-71.4869,0,0
143.8000,20.0000,-52.8054,-71.4398,0,0
143.9000,20.0000,-52.2493,-71.3918,0,0
144.0000,20.0000,-51.7043,-71.3431,0,0
144.1000,20.0000,-51.1702,-71.2937,0,0
144.2000,20.0000,-50.6468,-71.2437,0,0
144.3000,20.0000,-50.1339,-71.1931,0,0
144.4000,20.0000,30.0000,-71.1419,1,0
144.5000,20.0000,-64.2000,-71.0901,0,0
144.6000,20.0000,-63.4160,-71.0378,0,0
144.7000,20.0000,-62.6477,-70.9850,0,0
144.8000,20.0000,-61.8947,-70.9318,0,0
144.9000,20.0000,-61.1568,-70.8781,0,0
